,Collage,Private,Room.Board,Grad.Rate,Outstate_Tier,Apps_transformed_scaled,Top10perc_transformed_scaled,P.Undergrad_transformed_scaled,Outstate_transformed_scaled,Books_transformed_scaled,Personal_transformed_scaled,Terminal_transformed_scaled,S.F.Ratio_transformed_scaled,perc.alumni_transformed_scaled,Expend_transformed_scaled,Accept_Rate_scaled,Private_Encoded_scaled
286,Judson College,Yes,4554,56,Low,-1.632868093361391,-1.204141438433242,-0.9410669533097699,-0.13324861736381077,-0.22919460395165178,0.7203062079932,-1.5654940694465738,-0.8738990280930911,0.696881263144984,-0.18964120311048566,-0.12579620169026018,0.6125530498969481
287,Juniata College,Yes,4460,80,High,-0.4506933604313157,0.6753287453312369,-1.1741414143251223,1.0892723159154067,-0.6142542984789046,-2.091477074135773,1.3645882269351624,-0.3026284436876267,1.0294623131395182,0.8579254784571196,0.7332781921928017,0.6125530498969481
288,Kansas State University,No,3120,54,Low,1.158970769893474,0.0762022459001068,1.3142637088373899,-0.832940647937206,0.4496014388117548,1.0664517666812061,0.3410143789166373,1.1091614423902687,0.20928980457225407,-0.91080182615383,-0.36664702724720666,-1.6325116659989423
289,Kansas Wesleyan University,Yes,3250,68,Low,-0.9797328219317016,-0.5849046607537622,-0.1663968709524967,-0.4101964618018937,-0.22919460395165178,0.312205196159577,-1.5654940694465738,-0.3818525909118409,-0.488944521318963,-0.710970959801083,1.5597877480467763,0.6125530498969481
290,Keene State College,No,4157,61,Low,0.6054687712860031,-1.9916231295773121,0.5475335506418706,-0.5637749949193025,-0.22919460395165178,-0.09532026038541022,-0.6232192944825511,0.5495374102901845,-0.601645107695158,-0.8739904057178196,0.2502935284824449,-1.6325116659989423
291,Kentucky Wesleyan College,Yes,4150,62,Low,-0.988341651424967,-0.26378841421379556,-0.6141072663851709,-0.5254906116708956,-0.22919460395165178,0.15797762173098784,-1.094880026424442,-0.678954128340758,0.7990089285165864,-0.4842230257759867,0.7081167043639434,0.6125530498969481
292,Kenyon College,Yes,3690,88,High,0.29376516797202296,1.0296888476949617,-2.7891541657307277,1.8739898195901716,1.3023649764046783,-1.8353370256838508,1.1635803366973685,-0.7341609556836688,1.3766836801623437,1.1752178457107034,-0.35119791795379873,0.6125530498969481
293,Keuka College,Yes,4550,51,Low,-1.2293061614043839,-1.204141438433242,-1.0460501389834254,-0.08460505394541436,0.4496014388117548,-0.9606431574678058,1.0656043502924986,-0.14633148248231934,1.2689406411191924,-0.1816668635077422,0.54103066925182,0.6125530498969481
294,King's College,Yes,5160,87,Medium,-0.09554990380801993,-0.26378841421379556,0.3050537513708809,0.2415992693540481,-1.0385747644227592,0.835658392443683,-0.6870519494859656,0.428959798578832,1.0294623131395182,-0.2572859473765598,-0.16130566699430954,0.6125530498969481
295,King College,Yes,3350,65,Low,-1.5003813704474789,0.5776799288914051,-1.1623087972167594,-0.33606554250392795,0.4496014388117548,1.9484367769578623,-0.9283307329438812,-0.8457496768946343,0.4095619963667674,0.15958778625126094,0.667595610487579,0.6125530498969481
296,Knox College,Yes,4062,79,High,-0.4174943155970002,1.1890885687490678,-1.465469585892367,1.26091931532111,-1.0385747644227592,-0.8317407990918481,1.1635803366973685,-0.3026284436876267,0.8477740600370556,1.050524258435085,0.4460420182607379,0.6125530498969481
297,La Roche College,Yes,4782,52,Low,-1.4828377687198893,-1.204141438433242,0.5845340400620089,-0.28691722734068825,0.4496014388117548,-0.1865912067306211,-0.6232192944825511,0.08306456383049592,-0.488944521318963,-0.4989918908026607,0.9677553622983834,0.6125530498969481
298,La Salle University,Yes,5610,84,Medium,0.5485658966797343,-0.26378841421379556,1.088776684463876,0.6264060545068411,-0.6142542984789046,2.063389389037746,0.6902976719925955,0.30686892312721886,-1.1512760702749985,0.19598482610707021,-0.8215500386640247,0.6125530498969481
299,Lafayette College,Yes,5740,92,High,0.8275444896739681,0.6753287453312369,-0.24713524716120863,1.7893131283006503,0.4496014388117548,-0.3812772017711419,1.2632379969775114,-0.9021518863751771,1.0718935453228027,1.3462127927726586,-1.0062308033942615,0.6125530498969481
300,LaGrange College,Yes,3585,75,Low,-1.0601969514929062,-0.6744109272506594,0.0467187499259945,-0.8355010027325965,1.3023649764046783,0.4565508868862356,0.09569733284866458,-0.35536252385287187,-0.7227012651918747,0.1912709949874045,-0.09163931486211319,0.6125530498969481
301,Lake Forest College,Yes,3970,77,High,-0.47616870268799644,0.4228593760746721,-1.5531623993304813,1.468780445571603,2.104899728685809,0.18968183158858262,1.0656043502924986,-0.8457496768946343,-0.019012808716357025,1.385220665538745,-0.6478662283278471,0.6125530498969481
302,Lakeland College,Yes,4005,57,Low,-1.1522456048172003,0.012544204192919675,1.2102917361080523,-0.13693542017306365,-0.22919460395165178,-0.3812772017711419,-1.094880026424442,0.8097944922590654,0.4095619963667674,-2.3498111466531006,1.1055702792912185,0.6125530498969481
303,Lamar University,No,3040,26,Low,0.34367262029983975,-1.204141438433242,1.7772331821266993,-1.6432434331586212,-0.1707283114860599,0.40421132387382247,0.017034841871698108,1.0864302146786269,-0.7227012651918747,-1.0383815588320413,-0.05772376724875687,-1.6325116659989423
304,Lambuth University,Yes,3430,60,Low,-0.6365758919898616,-0.6744109272506594,-0.02308831873479858,-1.475597945090811,0.4496014388117548,0.5790362131680266,-1.2983753500580535,0.5495374102901845,-0.9955858819980911,-1.2359551504696584,-0.6769299653666755,0.6125530498969481
305,Lander University,No,2987,51,Low,-0.30718818103579537,-1.3330274833513371,0.0071562987984646114,-1.5674959760606655,-0.02799833038069919,0.7227955342089982,-0.3534735225728778,0.7629678942848173,-0.8534518760234878,-0.9123291000187369,0.8055543444726024,-1.6325116659989423
306,Lawrence University,Yes,3891,77,High,-0.2459044384084989,1.2651043449994013,-0.887426820060898,1.5192604133823404,-0.04910428901620779,-0.43276208241176123,0.8746535950171559,-1.0162263078285307,1.720203458036234,1.1607499668007486,0.10161773560886084,0.6125530498969481
307,Le Moyne College,Yes,4840,94,Medium,-0.0865084134595878,-0.19109950858549554,0.3255137691295414,0.2725366178899375,-1.0385747644227592,-0.5948985251698026,0.8746535950171559,-0.14633148248231934,0.5879401964775927,-0.09560237440088658,0.4674437938363918,0.6125530498969481
308,Lebanon Valley College,Yes,4755,85,High,-0.1422023878380539,0.25645415555414425,0.25583455751090833,0.889685031458371,-1.0385747644227592,-0.14048620591693523,0.17590711389826055,-0.4084259016153425,0.696881263144984,-0.07010481753840503,0.12150977028102074,0.6125530498969481
309,Lehigh University,Yes,5580,91,High,1.2307082788860353,0.8591123720558881,-0.5643449338659919,1.7842852180989535,1.3023649764046783,-0.13137917435120042,1.572409762644023,-0.35536252385287187,1.2689406411191924,1.2568956011837873,-0.5041338296779814,0.6125530498969481
310,Lenoir-Rhyne College,Yes,4000,66,Medium,-0.47616870268799644,0.0762022459001068,-0.43120597387557275,0.04316040253595514,-1.0385747644227592,-0.3812772017711419,0.8746535950171559,-0.4886548043056184,0.060686441260878146,0.0377263620869633,0.08169544466493703,0.6125530498969481
311,Lesley College,Yes,5300,58,Medium,-1.898503287656722,-0.9727316677869279,-0.002155248563959933,0.42601925753919156,0.12366360001576766,-0.8192639038811085,0.5124477851823425,3.051677992324255,-0.10280094841912382,0.08428964113923415,0.43907245465945055,0.6125530498969481
312,LeTourneau University,Yes,4240,56,Low,-1.1942875885457886,0.31333619614396924,-0.8658275684892792,-0.28746582809359006,0.4496014388117548,0.312205196159577,-0.8104772611976783,1.619475857844108,0.2788113855351543,-0.5656447474459858,0.8658376824716167,0.6125530498969481
313,Lewis and Clark College,Yes,4790,69,High,0.49962859239283264,0.6270233788095003,-1.0089401426438156,1.2708579877093602,-0.6142542984789046,-0.48548409267976533,1.467641878959388,-0.4084259016153425,0.13667737956055104,1.0151498771802874,0.04909848784711079,0.6125530498969481
314,Lewis University,Yes,4520,61,Medium,-0.317128814435353,-0.9727316677869279,0.975116558537025,0.15708417435259223,-0.22919460395165178,-0.00765221982654528,-1.8227310098814986,0.10819887684225507,-0.9955858819980911,-0.23861344905688844,1.1084404555761647,0.6125530498969481
315,Lincoln Memorial University,Yes,2890,53,Low,-0.6902417843019264,-0.19109950858549554,0.3792880943109694,-1.1851715291003122,0.4496014388117548,0.15797762173098784,-0.6870519494859656,0.18319470580243497,0.9411429344911897,-1.4576384330448546,-0.223275195743967,0.6125530498969481
316,Lincoln University,No,3400,45,Low,0.027794170542253215,-0.6744109272506594,-1.3084587620708028,-1.6161459436838905,-1.5119094043589478,0.312205196159577,-0.6870519494859656,-0.32895477682173185,-1.3233835886260938,0.6349582592619286,-0.6101575587237623,-1.6325116659989423
317,Lindenwood College,Yes,4800,100,Low,-0.6617988572958567,-1.7978331880954055,-0.34821085385716494,-0.19000244986894196,2.4385556153715937,2.7007350625834547,0.257675656251106,2.314810128540818,-1.1512760702749985,-2.9699278841050725,-1.0162412604854265,0.6125530498969481
318,Linfield College,Yes,4210,81,High,-0.02990155631349654,1.1890885687490678,0.6019717972126887,0.7925984055207707,-0.22919460395165178,-0.5948985251698026,0.7816568116943878,0.9490194931800559,0.8951255085680089,0.0999186336732725,0.09606812787834532,0.6125530498969481
319,Livingstone College,Yes,3400,92,Low,-0.558272664481948,-0.12094221917214981,-1.8298731617089103,-1.7921050607552147,1.5536080298286021,-0.5948985251698026,0.9692990979140862,-0.9305096236198228,-0.28448920152158647,0.24614908350613338,-1.5058384759967054,0.6125530498969481
320,Lock Haven University of Pennsylvania,No,3620,63,Low,0.7250671282097552,-0.4994689411839058,-0.02308831873479858,-0.7205902212326218,-3.021319039710189,-1.7565250579131289,-1.5654940694465738,0.5495374102901845,-0.488944521318963,-0.7864932022861214,-0.8603509439447266,-1.6325116659989423
321,Longwood College,No,3962,62,Low,0.4908045494124071,-0.9727316677869279,-0.6283861383961887,-0.5490014173684453,0.12366360001576766,1.2713984993834933,-0.13569442115241218,1.0864302146786269,0.2788113855351543,-1.2229016753402149,-0.4502103704245131,-1.6325116659989423
322,Loras College,Yes,4000,70,Medium,0.017012522122772638,-0.26378841421379556,-0.41720017238409535,0.31028655778176334,-0.22919460395165178,-0.00765221982654528,-1.2494530951634284,0.08306456383049592,0.34549454598816776,-0.28309959435548715,0.23748600324476013,0.6125530498969481
323,Louisiana College,Yes,3036,59,Low,0.2070377668324229,0.5272445442404737,-0.460154708529725,-1.4834121531104862,-0.22919460395165178,0.6635672183793242,-0.5579571392876599,-0.9021518863751771,-0.8534518760234878,-0.2944876556604012,-1.522542900757448,0.6125530498969481
324,Louisiana State University at Baton Rouge,No,2980,37,Low,1.1756399776950162,0.31333619614396924,1.7153704089318047,-1.1940789404902221,0.4496014388117548,1.3122353651674312,0.42593464953116233,0.5014836937996885,-0.8534518760234878,-0.6184238503686845,0.5835967475096299,-1.6325116659989423
325,Louisiana Tech University,No,2325,45,Low,0.36719084457996465,-0.12094221917214981,1.1568916363031039,-1.9910237931069656,0.5611600805289096,0.6648435231047272,-0.3534735225728778,1.4445910781228577,-0.601645107695158,-1.9171361761020584,1.0034995244474834,-1.6325116659989423
326,Loyola College,Yes,6300,80,Medium,0.8418690104731901,0.0762022459001068,-0.37041286417202823,0.7103218447492514,0.4496014388117548,-0.5948985251698026,0.5124477851823425,0.20805976907672355,0.5306181538634841,0.2937583083822021,0.1544078451544627,0.6125530498969481
327,Loyola Marymount University,Yes,5916,84,High,0.7727685615890184,0.9459121453121654,0.1640893098339927,0.8366635243852354,0.08966532219506147,0.20223912345971132,0.5124477851823425,0.08306456383049592,-0.9955858819980911,0.7864518491610133,-0.27516723941048915,0.6125530498969481
328,Loyola University,Yes,5870,53,Medium,0.14919128560094136,0.012544204192919675,0.5341906841493284,0.28673470342701624,0.4496014388117548,-0.9606431574678058,0.5124477851823425,-0.5696679334896112,-0.488944521318963,0.29584177984519083,1.0272136927551896,0.6125530498969481
329,Loyola University Chicago,Yes,5330,65,Medium,0.7272963270741726,0.0762022459001068,1.639873100228856,0.38012366666359754,1.0360807080301793,1.0664517666812061,1.1635803366973685,-2.2409079654390465,-0.3835201634208818,1.016742085998399,0.5430920716827448,0.6125530498969481
330,Luther College,Yes,3560,77,High,-0.03716058612695572,0.7690207208177241,-0.8117346098511217,0.7632467647761071,0.4496014388117548,-2.184436020520695,0.257675656251106,-0.01816912301826551,1.0718935453228027,0.15817163376036966,1.0320207888312147,0.6125530498969481
331,Lycoming College,Yes,4300,72,High,-0.21342887018169526,-0.5849046607537622,-0.887426820060898,0.8998852924398952,-0.22919460395165178,-0.5948985251698026,-0.06009188335680806,0.03258838544133442,0.7990089285165864,-0.12683687517034203,0.23512329646065694,0.6125530498969481
332,Lynchburg College,Yes,5400,70,Medium,0.0803196565063149,-2.4887995845903816,-0.11597494630920381,0.5936765164083416,-0.6142542984789046,-0.6632809494242868,-1.0407110988557453,-0.3818525909118409,0.34549454598816776,0.12468138665970924,0.7297937500279595,0.6125530498969481
333,Lyndon State College,No,4640,51,Low,-1.0771458379492977,-1.7978331880954055,-0.490455822865068,-0.7305126305099062,-0.22919460395165178,-1.401605755600841,-1.094880026424442,-0.32895477682173185,-0.3835201634208818,-0.46147871894799897,1.3018914012771496,-1.6325116659989423
334,Macalester College,Yes,4772,77,High,0.551627167914313,1.4803479884652577,-0.6529279200826898,1.2912292689885554,-0.22919460395165178,-1.0977621252034493,0.7816568116943878,-0.51557069273364,1.0294623131395182,1.1956475168053686,-1.6183408233154262,0.6125530498969481
335,MacMurray College,Yes,3750,59,Low,-0.7512440275450151,-0.9727316677869279,-0.9740319705249554,-0.07941154917988662,0.12366360001576766,-0.48548409267976533,-1.5654940694465738,-0.8177024914772074,0.8477740600370556,0.5775159700153635,0.04847550645324447,0.6125530498969481
336,Malone College,Yes,3700,55,Low,-0.5869970398481827,-0.19109950858549554,-0.19555710302836507,-0.01814621506042256,-0.6142542984789046,-0.00765221982654528,-1.9161399642376822,0.9028169700855423,-0.28448920152158647,-1.7239502873919132,0.8186505180705277,0.6125530498969481
337,Manchester College,Yes,3850,64,Medium,-0.4516600456628634,-0.053119072030679226,-1.085677159518967,0.12768438698895648,-0.04910428901620779,0.3855304303319012,-0.6870519494859656,-0.5425747226939661,0.060686441260878146,-0.1552298965787334,0.3528831103630511,0.6125530498969481
338,Manhattan College,Yes,6800,79,Medium,0.3803967803277884,-0.26378841421379556,-0.1759785887741626,0.5761147458728343,-0.22919460395165178,0.8415717373961827,0.8746535950171559,-0.06921364143108526,0.4095619963667674,0.44616760207490513,-0.24201897779794065,0.6125530498969481
339,Manhattanville College,Yes,6550,70,High,-0.4932212354385984,-0.19109950858549554,-0.490455822865068,1.0599091241292742,-0.6142542984789046,-2.184436020520695,1.3645882269351624,-0.678954128340758,0.34549454598816776,0.7119907719024499,0.22242190379365073,0.6125530498969481
340,Mankato State University,No,2643,68,Low,0.5916024099162783,-1.3330274833513371,1.1445420441442988,-1.8358154428499398,-0.6142542984789046,0.6699416162275265,-0.9283307329438812,1.2221083447673498,-0.8534518760234878,-1.081071624533823,0.8338314400762042,-1.6325116659989423
341,Marian College of Fond du Lac,Yes,3400,59,Low,-0.6449068227399245,-0.6744109272506594,0.43045216020189203,-0.13693542017306365,-0.22919460395165178,-0.1865912067306211,-2.1196483779539492,-1.522121468807633,0.13667737956055104,-1.3452225459392255,0.45016962388868464,0.6125530498969481
342,Marietta College,Yes,3920,96,High,-0.00028678821273812264,0.198039873680471,-0.29145025136329755,0.889685031458371,-0.4559627311617416,-0.8068585571916935,1.3645882269351624,-0.17218743851993387,0.696881263144984,0.4837783977991575,-1.0273133440888897,0.6125530498969481
343,Marist College,Yes,5925,69,Medium,0.9718457680889694,-0.9727316677869279,0.4355850726742026,0.19110784129153258,0.12366360001576766,-0.00765221982654528,-0.06009188335680806,0.9028169700855423,0.8951255085680089,-0.002655564812614964,-0.5215163772156444,0.6125530498969481
344,Marquette University,Yes,4760,77,Medium,1.0455687360586756,0.6753287453312369,0.5718300632983055,0.4054305426989829,0.4496014388117548,1.012253425045661,1.0656043502924986,-0.0948453587869114,0.4095619963667674,0.4271318946438388,0.9926549349902808,0.6125530498969481
345,Marshall University,Yes,4010,50,Low,0.8735199901734563,-0.7684736752694479,1.345160838897666,-1.5053985439238688,1.0360807080301793,0.5389373745851054,0.3410143789166373,0.6686666659070805,-0.9955858819980911,-0.8699969464508732,0.8200796627578476,0.6125530498969481
